id,name,price,publisher_id,publication_date,isbn10,isbn13,detail_info,image_url,created_at,updated_at,active,link,author,isbn,publisher
742,"비의도적 연애담",29000,357,2023-04-27,NULL,9791170621256,"비주얼 클래스가 남다른 BL 드라마 〈비의도적 연애담〉 포토에세이. 각종 BL 어워드를 휩쓴 베스트셀러 웹툰이 많은 팬들의 바람 속에서 드라마로 만들어졌다. ‘티빙 TOP 20 프로그램’ 5위에 랭크되는 등 회차를 거듭할수록 ‘N회차 정주행러’를 양산하며 뜨거운 인기를 모았다. 웹툰 속 명장면과 100% 싱크로율을 자랑하며 보는 이들의 연애 세포를 자극한 〈비의도적 연애담〉은 글로벌 플랫폼 아이치이(iQIYI)와 라쿠텐을 통해 캐나다와 미국을 포함",,"2023-04-12 04:00:54","2023-04-12 04:00:54",1,https://search.daum.net/search?w=bookpage&bookId=6329593&q=%EB%B9%84%EC%9D%98%EB%8F%84%EC%A0%81+%EC%97%B0%EC%95%A0%EB%8B%B4,NULL,NULL,NULL
743,"2023 이진욱 세무사의 공무원 지방세법",29000,358,2023-04-05,NULL,9791192590745,"본서는 7급･9급 지방직 세무공무원 시험을 준비하는 수험생들을 위한 지방세법 기본서이다. 현행 지방세법은 2010년을 전후로 하여 그 법체계상의 많은 구조적 개편사항이 있었기에 본서는 이와 같이 지방세와 관련된 많은 부분에서의 개편, 개선의 법률적 내용에 대한 명확한 정리와 세심한 해석을 통하여 지방직 세무공무원 시험을 준비하는 수험생뿐만 아니라 지방세와 관련된 현업에 종사하고 있는 실무자들에게도 도움이 될 수 있는 수험서이자 지방세법의 실무서가",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6325066%3Ftimestamp%3D20230411193244,"2023-04-14 04:00:40","2023-04-14 04:00:40",1,https://search.daum.net/search?w=bookpage&bookId=6325066&q=2023+%EC%9D%B4%EC%A7%84%EC%9A%B1+%EC%84%B8%EB%AC%B4%EC%82%AC%EC%9D%98+%EA%B3%B5%EB%AC%B4%EC%9B%90+%EC%A7%80%EB%B0%A9%EC%84%B8%EB%B2%95,NULL,NULL,NULL
744,"2023 에듀윌 공인중개사 오시훈 합격서 부동산공법 체계도",19000,257,2023-04-21,1136099859,9791136099853,"방대한 부동산공법을 꿰뚫는 체계도와 핵심이론의 단권화로 공법이 쉬워진다! 강의 노하우를 압축하여 담은 교재로 쉽게 합격하라!  1. 흐름을 잡는 체계도와 출제가능성 높은 핵심이론의 단권화 2. 쉽고 재미있게 암기할 수 있는 ‘오! 쉬운 암기코드’ 수록  [특별제공] 오! 쉬운 공법 암기 카드 (교재 내 수록)",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6331112%3Ftimestamp%3D20230420150832,"2023-04-22 18:35:03","2023-04-22 18:35:03",1,https://search.daum.net/search?w=bookpage&bookId=6331112&q=2023+%EC%97%90%EB%93%80%EC%9C%8C+%EA%B3%B5%EC%9D%B8%EC%A4%91%EA%B0%9C%EC%82%AC+%EC%98%A4%EC%8B%9C%ED%9B%88+%ED%95%A9%EA%B2%A9%EC%84%9C+%EB%B6%80%EB%8F%99%EC%82%B0%EA%B3%B5%EB%B2%95+%EC%B2%B4%EA%B3%84%EB%8F%84,NULL,NULL,NULL
745,"New 대한민국 청약지도",20000,101,2023-04-18,1130699064,9791130699066,"“추첨제 부활! 사상 최대 특별공급 확대! 중도금 대출 완화! 당신이 알던 ‘청약’의 모든 것이 달라졌다” _모든 규제가 사라진 대한민국 청약시장의 미래  “여러분이 생각하는 청약은 어떤 모습인가요? 60점이 넘는 고가점자가 수두룩해서 20~30대는 감히 엄두도 못 낼 것 같나요? 한평생 무주택자도 당첨되기가 힘들다던데 하물며 1주택자에게 청약으로 갈아타기란 꿈도 못 꿀 일일까요? 다주택자에게는 언감생심 넘볼 수도 없다고요? 그런 여러분에게 2023",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6333326%3Ftimestamp%3D20230420172701,"2023-04-22 18:35:04","2023-04-22 18:35:04",1,https://search.daum.net/search?w=bookpage&bookId=6333326&q=New+%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD+%EC%B2%AD%EC%95%BD%EC%A7%80%EB%8F%84,NULL,NULL,NULL
746,"흔한남매 13",14500,65,2023-04-25,1168415233,9791168415232,"으뜸이와 에이미의 서프라이즈 장난 대결, 소풍 도시락 싸기 대작전, 신기하고 오싹한 꿈속의 꿈, 감동이 가득한 데이지의 성장 앨범, 갑자기 등장한 바퀴벌레에게서 살아남는 방법 등 흔한남매의 배꼽 잡는 일상 속으로 출발해 봅시다!  유튜브 254만 구독 돌파! 인기 크리에이터 흔한남매 ‘흔한남매’는 유튜브 구독자 수가 254만 명, 누적 조회 수가 30억 회를 넘어서는 인기 크리에이터로, 흔한컴퍼니에 소속되어 있습니다. 상황극콩트 등을 통해 어린이",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6333871%3Ftimestamp%3D20230420144552,"2023-04-22 18:35:05","2023-04-22 18:35:05",1,https://search.daum.net/search?w=bookpage&bookId=6333871&q=%ED%9D%94%ED%95%9C%EB%82%A8%EB%A7%A4+13,NULL,NULL,NULL
747,사장학개론,25000,17,2023-04-19,1188331884,9791188331888,"이 책은 한국과 미국, 전 세계를 오가며 ‘사장을 가르치는 사장’으로 알려진 『돈의 속성』의 저자 김승호 회장의 신간이다. 평생 사장으로 살아온 그의 경영철학 모두를 10여 년에 걸쳐 정리해 온 그는, 이번 『사장학개론』 책을 통해 120가지 주제로 그 내용을 모두 담아 완성했다. 지난 7년 간 3천 명의 사장제자들을 만나 사장학 수업을 진행하며 현실에서 겪는 다양한 문제에 더해, 사장들이 묻는 공통적인 어려움이 존재했으며 그 문제들을 목차로 구성",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6309978%3Ftimestamp%3D20230418175359,"2023-04-22 18:35:05","2023-04-22 18:35:05",1,https://search.daum.net/search?w=bookpage&bookId=6309978&q=%EC%82%AC%EC%9E%A5%ED%95%99%EA%B0%9C%EB%A1%A0,NULL,NULL,NULL
748,"스즈메의 문단속",13000,45,2023-01-13,1169791972,9791169791977,"규슈의 조용한 마을에서 이모와 함께 살아가는 17살 소녀 스즈메. 어느 날 등굣길에 아름다운 청년과 스쳐간 스즈메는 “문을 찾고 있다”는 그의 뒤를 쫓아 산속 폐허에 들어선다. 그곳에서 스즈메가 발견한 것은 붕괴에서 빗겨난 듯 덩그러니 남겨진 낡고 하얀 문. 무언가에 이끌리듯 스즈메는 문을 향해 손을 뻗는데….  과거와 현재와 미래를 잇는 스즈메의 ‘문단속’ 이야기가 시작된다. 2023년 3월 8일 개봉 예정인 극장판 애니메이션 《스즈메의 문단속",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6261735%3Ftimestamp%3D20230330152655,"2023-04-22 18:35:05","2023-04-22 18:35:05",1,https://search.daum.net/search?w=bookpage&bookId=6261735&q=%EC%8A%A4%EC%A6%88%EB%A9%94%EC%9D%98+%EB%AC%B8%EB%8B%A8%EC%86%8D,NULL,NULL,NULL
749,"장하준의 경제학 레시피",18000,48,2023-03-30,8960519790,9788960519794,"“자유 시장의 자유에 맡겨 두면 경제가 저절로 발전할까?” “사람들이 가난한 건 게으르기 때문일까?” “기회의 평등만 보장하면 공정한 세상이 만들어질까?” “복지 제도는 가난한 사람들에게 무료로 혜택을 베푸는 제도일까?” “기업은 과연 주주들의 것일까?” “정부의 개입은 정말로 경제 발전에 불필요할까?” “자유 무역은 정말로 자유로운 무역일까?” “뛰어난 기업가 개인의 역량이 기업과 산업 발전을 좌우할까?” “자동화가 우리의 일자리를 모두 빼앗아",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6312187%3Ftimestamp%3D20230420152549,"2023-04-22 18:35:05","2023-04-22 18:35:05",1,https://search.daum.net/search?w=bookpage&bookId=6312187&q=%EC%9E%A5%ED%95%98%EC%A4%80%EC%9D%98+%EA%B2%BD%EC%A0%9C%ED%95%99+%EB%A0%88%EC%8B%9C%ED%94%BC,NULL,NULL,NULL
750,"이지성의 1만 킬로미터",18000,234,2023-04-20,1191360725,9791191360721,"“지금 하버드대 교수들과 학생들이 읽고 있는 책!” - 케이시 라티그 주니어(하버드 교육대학원 친선대사)  이지성 작가가 5년 동안 주목해왔던 이것. 바로 탈북인들의 생명을 구하는 일이다. 탈북인들은 북한을 떠나 중국과 라오스, 태국을 거쳐서 한국에 도착한다. 그 멀고도 험한 여정이 거의 1만 킬로미터에 달한다. 죽음을 각오한 탈출이지만, 대부분은 중국 공안과 북한 보위부의 철통 경계에 좌절하고 만다. 하지만 단 한 명의 생명이라도 더 구하기 위해",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6330568%3Ftimestamp%3D20230420174422,"2023-04-22 18:35:24","2023-04-22 18:35:24",1,https://search.daum.net/search?w=bookpage&bookId=6330568&q=%EC%9D%B4%EC%A7%80%EC%84%B1%EC%9D%98+1%EB%A7%8C+%ED%82%AC%EB%A1%9C%EB%AF%B8%ED%84%B0,NULL,NULL,NULL
751,"나의 봄날인 너에게",16800,359,2023-04-26,1130699196,9791130699196,"“활짝 피어날 너를 무조건 응원해!”  자신을 사랑하는 만큼 다른 사람에게도 주고 싶은 사랑이 많은 여수언니 정혜영의 첫 번째 에세이. 일에 치이고 사람에 치이고, 텅 빈 마음을 안고 녹초가 되어버린 하루의 끝. 답답함을 털어놓고 위로받고 싶은 날이면 내 마음을 잘 아는 옆집 언니 같은 사람이 절실하다. 이럴 때 찾게 되는 단 한 명의 크리에이터가 있다. 바로 일상 속 소소한 이야기와 맛있는 음식을 소개하는 영상으로 구독자 약 100만 명의 마음",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6334807%3Ftimestamp%3D20230420160157,"2023-04-22 18:35:24","2023-04-22 18:35:24",1,https://search.daum.net/search?w=bookpage&bookId=6334807&q=%EB%82%98%EC%9D%98+%EB%B4%84%EB%82%A0%EC%9D%B8+%EB%84%88%EC%97%90%EA%B2%8C,NULL,NULL,NULL
752,"2023 주택과 세금",7000,360,2023-04-14,1163060852,9791163060857,"우리의 일상 생활과 밀접하게 관련되어 있는 주택의 세금에 대하여 한눈에 쉽게 알 수 있도록 정리한 「주택과 세금」 책자가 2021년 처음 발간된 이후 국민 여러분의 많은 관심을 받았습니다. 이에 2023년 법령 개정사항을 반영하여 「2023 주택과 세금」 책자를 발간하였으니 많은 국민들께 세금 길잡이로 널리 활용되어 “국민의 국세청, 신뢰받는 국세행정”을 이루는 데 도움이 되기를 바랍니다.  ■ 본 책자는 국세청과 행정안전부에서 공동 작성하였습니다",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6332101%3Ftimestamp%3D20230420162524,"2023-04-22 18:35:24","2023-04-22 18:35:24",1,https://search.daum.net/search?w=bookpage&bookId=6332101&q=2023+%EC%A3%BC%ED%83%9D%EA%B3%BC+%EC%84%B8%EA%B8%88,NULL,NULL,NULL
753,"이 책은 책 쓰기로 돈 버는 방법에 관한 이야기",17000,178,2023-05-03,1164845497,9791164845491,"책 쓰기와 돈 벌기는 어떤 상관관계가 있을까? 이 책의 지은이, 김태광(김도사) 한국책쓰기강사양성협회(이하 한책협) 대표는 책 쓰기로 돈을 벌 수 있다는 사실을 직접 입증했다. 그는 24세 때까지 기초생활수급자 가정이었고, 성적과 스펙도 좋지 않았다. 20대 후반에는 사람을 잘못 사귀어 신용불량자 신세가 되기도 했다. 아버지가 돌아가시며 남긴 거액의 빚도 물려받아 갚아야 했다. 그러나 지금은 40채의 부동산을 보유하고, 100평 펜트하우스에 사는",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6333963%3Ftimestamp%3D20230420150318,"2023-04-22 18:35:25","2023-04-22 18:35:25",1,https://search.daum.net/search?w=bookpage&bookId=6333963&q=%EC%9D%B4+%EC%B1%85%EC%9D%80+%EC%B1%85+%EC%93%B0%EA%B8%B0%EB%A1%9C+%EB%8F%88+%EB%B2%84%EB%8A%94+%EB%B0%A9%EB%B2%95%EC%97%90+%EA%B4%80%ED%95%9C+%EC%9D%B4%EC%95%BC%EA%B8%B0,NULL,NULL,NULL
754,"나의 돈 많은 고등학교 친구",18000,111,2023-04-28,1165347164,9791165347161,"30만 베스트셀러 《서울 자가에 대기업 다니는 김 부장 이야기》 시리즈의 송희구 저자가 2년 만에 세상에 내놓은 신작. 전작과 같이 소설 형태를 빌려와 독자들에게 돈과 인생, 부와 행복에 대한 메시지를 전한다. 소설이라고 해도 좋고, 자기계발서라 해도 좋다. 누군가는 투자 마인드서라 말할지 모른다. 그만큼 읽는 사람에 따라 원하는 재미, 원하는 교훈, 원하는 메시지가 다른, 다면적인 책이다. 주인공은 올해 나이 마흔 ‘영철’과 ‘광수’이다. 대기업",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6332733%3Ftimestamp%3D20230420145705,"2023-04-22 18:35:25","2023-04-22 18:35:25",1,https://search.daum.net/search?w=bookpage&bookId=6332733&q=%EB%82%98%EC%9D%98+%EB%8F%88+%EB%A7%8E%EC%9D%80+%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%90+%EC%B9%9C%EA%B5%AC,NULL,NULL,NULL
755,"지옥 같은 경제위기에서 살아남기",19800,160,2023-05-02,1160023980,9791160023985,"전 세계적으로 경제침체는 장기화될 것으로 예상되고 있다. 역대급 경제위기에 대한 경제전망 기사가 쏟아지며 경기와 금융시장에 불어닥친 충격으로 경제전망은 더욱 불확실해졌다. 이 경제위기를 버틸 수 있을까? 도대체 언제까지 이 위기를 대비해야 할까? 이런 위기의 시대에 생존 전략은 무엇일까? 22만 명의 탄탄한 구독자를 보유한 경제 전문 유튜브 '캔들스토리TV'가 그에 대한 답을 내놓는다. '캔들스토리TV'는 코로나19 팬데믹이 시작되던 시기에 뒤이어",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6332234%3Ftimestamp%3D20230420175004,"2023-04-22 18:35:25","2023-04-22 18:35:25",1,https://search.daum.net/search?w=bookpage&bookId=6332234&q=%EC%A7%80%EC%98%A5+%EA%B0%99%EC%9D%80+%EA%B2%BD%EC%A0%9C%EC%9C%84%EA%B8%B0%EC%97%90%EC%84%9C+%EC%82%B4%EC%95%84%EB%82%A8%EA%B8%B0,NULL,NULL,NULL
756,"2023 이유진 국어 화제의 모의고사 봉투형",15000,255,2023-04-13,1168181348,9791168181342,"※ 2023년 출간과 동시에 각종 온라인 서점 공무원 교재 매출 1위를 석권하면서, 화제의 중  심에 선 이유진 국어 백일기도 시리즈에 이어 지방직 시험까지 완벽한 대비를 위한 교재!!  1. 2023 이유진 국어 화제의 모의고사는 수험생들이 실제 시험장에서 접하게 될 실제 시험지와 동일한 크기로 구성  하였고, 다년간의 기출문제들을 분석한 후 총 12회분, 240개의 모의고사 문제 및 정답과 해설로 구성된 봉투형  모의고사 교재입니다.  2. 이유진",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6328980%3Ftimestamp%3D20230420152234,"2023-04-22 18:35:25","2023-04-22 18:35:25",1,https://search.daum.net/search?w=bookpage&bookId=6328980&q=2023+%EC%9D%B4%EC%9C%A0%EC%A7%84+%EA%B5%AD%EC%96%B4+%ED%99%94%EC%A0%9C%EC%9D%98+%EB%AA%A8%EC%9D%98%EA%B3%A0%EC%82%AC+%EB%B4%89%ED%88%AC%ED%98%95,NULL,NULL,NULL
757,"굿바이 코드네임",15000,13,2023-04-10,116925604X,9791169256049,"세상과 인류를 구할 수 있을까? 2049년에 도착한 강파랑과 스칼렛.‘에고’에 의해 무너져 버린 미래 세상을 본 강파랑은 넋을 잃고 만다. 그러나 ‘펜리르’를 타고 우주로 날아가 버린 에고를 뒤쫓기 위해 방법을 찾아야만 한다. 그때, 바이올렛을 포함한 MSG 첩보국 요원들이 나타난다. 에고의 졸개인 네메시스와 전투 기계들도. 수적으로 불리한 상황에 불타는 남자와 사천왕, 코스모 등 악당 연합도 힘을 보탠다. 그렇게 총공격이 벌어지는 동안 프로텍터",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6334029%3Ftimestamp%3D20230420152634,"2023-04-22 18:35:25","2023-04-22 18:35:25",1,https://search.daum.net/search?w=bookpage&bookId=6334029&q=%EA%B5%BF%EB%B0%94%EC%9D%B4+%EC%BD%94%EB%93%9C%EB%84%A4%EC%9E%84,NULL,NULL,NULL
758,"2023 써니 행정법총론 SOS",10000,207,2023-04-19,1169660614,9791169660617,"필수 옳은 지문으로 최종 점검하는 파이널 초압축 교재 ㆍ 필수 기출지문을 모두 옳은 지문화한 전략적이고 효율적인 마무리 학습 교재 ㆍ 단원별(강별) 구성으로 핵심 이론의 체계적인 정리 가능 ㆍ 기출지문 및 객관식 기출문제도 수록함으로써 기출 회독의 학습 효과 ㆍ 최신 기출문제(2022 지방직 7급)까지 최대한 반영하여 수록 ㆍ 모든 문항별 키워드 표시로 출제 포인트 확인 ㆍ 필수 지문은 별표(★) 표시로 학습의 강도 조절 가능 ㆍ 최신 제 ㆍ 개정",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6332182%3Ftimestamp%3D20230420170332,"2023-04-22 18:35:26","2023-04-22 18:35:26",1,https://search.daum.net/search?w=bookpage&bookId=6332182&q=2023+%EC%8D%A8%EB%8B%88+%ED%96%89%EC%A0%95%EB%B2%95%EC%B4%9D%EB%A1%A0+SOS,NULL,NULL,NULL
759,"Go Go 카카오프렌즈 자연탐사 3: 갈라파고스 제도",14800,104,2023-04-19,895093745X,9788950937454,"누적 200만 부 판매 초베스트셀러 〈Go Go 카카오프렌즈 역사문화〉에 이은 새로운 베스트셀러 〈Go Go 카카오프렌즈 자연탐사〉, 기다리던 3권 출간! 대체불가 주인공 ‘카카오프렌즈’가 지구의 자연, 생태, 기후, 환경을 탐사하러 새로이 나섰다! 전 지구의 다양한 기후대와 생태계를 배경으로 벌어지는 본격 지구 자연 생태 탐사 학습만화  [줄거리] 카카오프렌즈의 세 번째 자연탐사! 외딴섬에서 수백만 년 동안 진화한 특이한 동식물을 찾아 갈라파고스",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6333000%3Ftimestamp%3D20230420155728,"2023-04-22 18:35:26","2023-04-22 18:35:26",1,https://search.daum.net/search?w=bookpage&bookId=6333000&q=Go+Go+%EC%B9%B4%EC%B9%B4%EC%98%A4%ED%94%84%EB%A0%8C%EC%A6%88+%EC%9E%90%EC%97%B0%ED%83%90%EC%82%AC+3%3A+%EA%B0%88%EB%9D%BC%ED%8C%8C%EA%B3%A0%EC%8A%A4+%EC%A0%9C%EB%8F%84,NULL,NULL,NULL
760,"드래곤볼 슈퍼 20",6000,151,2022-10-19,1136766731,9791136766731,"우주 최강 가스를 쓰러트리기 위해 각각의 「극의」를 진화시켰음에도 고전하는 오공과 베지터. 그때 그래노라가 다시 참전하는데…?! 한편, 지구에서는 어느 이인조 히어로가 화제에 오른다?! 지구에서 펼쳐지는 신규 에피소드 개막!!",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6331206%3Ftimestamp%3D20230420161109,"2023-04-22 18:35:26","2023-04-22 18:35:26",1,https://search.daum.net/search?w=bookpage&bookId=6331206&q=%EB%93%9C%EB%9E%98%EA%B3%A4%EB%B3%BC+%EC%8A%88%ED%8D%BC+20,NULL,NULL,NULL
761,"나 혼자만 레벨업 8",15000,106,2023-05-25,1167770897,9791167770899,"최약체에서 최강 헌터로, 세상의 중심에 서다! 카카오페이지에서 연일 화제를 모으며, 폭발적 인기 속에 연재를 마친 장성락(REDICE STUDIO) 만화, 추공 원작, 현군 각색 『만화 나 혼자만 레벨업』 단행본 7권이 출간된다. 『만화 나 혼자만 레벨업』은 글로벌 플랫폼 웹툰 연재로 세계 각국에 팬덤이 형성될 만큼 완성도와 재미, 콘텐츠로서의 저력을 입증한 작품이다. 또한 압도적인 인기에 힘입어 국내 단행본 출간 이전 독일, 프랑스 등지에 선",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6329047%3Ftimestamp%3D20230412145119,"2023-04-22 18:35:26","2023-04-22 18:35:26",1,https://search.daum.net/search?w=bookpage&bookId=6329047&q=%EB%82%98+%ED%98%BC%EC%9E%90%EB%A7%8C+%EB%A0%88%EB%B2%A8%EC%97%85+8,NULL,NULL,NULL
762,"내가 가진 것을 세상이 원하게 하라",17500,361,2023-04-19,1167140605,9791167140609,"제일기획 부사장에서 최인아책방 대표까지 30여 년간 일터에서 자기다움을 지킨 질문과 생각들 나를 위해 일하고 결과로써 기여하고 싶은 사람들을 위한 책 ★★★권오현 전 삼성전자 회장, 이승건 토스 대표 강력 추천!★★★",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6331110%3Ftimestamp%3D20230420151251,"2023-04-22 18:35:27","2023-04-22 18:35:27",1,https://search.daum.net/search?w=bookpage&bookId=6331110&q=%EB%82%B4%EA%B0%80+%EA%B0%80%EC%A7%84+%EA%B2%83%EC%9D%84+%EC%84%B8%EC%83%81%EC%9D%B4+%EC%9B%90%ED%95%98%EA%B2%8C+%ED%95%98%EB%9D%BC,NULL,NULL,NULL
763,"2023 박문각 공인중개사 합격예상문제 2차 공인중개사법ㆍ중개실무",25000,362,2023-04-10,1169872751,9791169872751,"「2023 박문각 공인중개사 합격예상문제 2차 공인중개사법ㆍ중개실무」는 2023년에 시행될 제34회 공인중개사 시험을 준비하는 수험생들을 위한 예상문제집입니다.  본 책은 저자가 다년간의 강의와 집필 경력을 바탕으로 최근 기출문제를 철저하게 분석하여 만든 문제집으로 실제 시험에 출제되는 유형과 비슷한 유형의 문제들을 엄선하여 수록함으로써 수험생들의 문제 해결 능력을 향상시킬 수 있도록 하는 데 중점을 두었습니다.  구체적인 특징은 다음과 같습니다",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6334264%3Ftimestamp%3D20230420165506,"2023-04-22 18:35:27","2023-04-22 18:35:27",1,https://search.daum.net/search?w=bookpage&bookId=6334264&q=2023+%EB%B0%95%EB%AC%B8%EA%B0%81+%EA%B3%B5%EC%9D%B8%EC%A4%91%EA%B0%9C%EC%82%AC+%ED%95%A9%EA%B2%A9%EC%98%88%EC%83%81%EB%AC%B8%EC%A0%9C+2%EC%B0%A8+%EA%B3%B5%EC%9D%B8%EC%A4%91%EA%B0%9C%EC%82%AC%EB%B2%95%E3%86%8D%EC%A4%91%EA%B0%9C%EC%8B%A4%EB%AC%B4,NULL,NULL,NULL
764,"블랙 쇼맨과 환상의 여자",18000,170,2023-04-25,8925576635,9788925576633,"미스터리의 제왕이 돌아왔다. 이번 신간은 한층 속도감을 더한 소설집으로, 전작 《블랙 쇼맨과 이름 없는 마을의 살인》을 통해 새롭게 선보인 히어로 블랙 쇼맨 그리고 사건이 해결되는 공간 ‘트랩 핸드’가 또다시 등장해 마술 같은 재미를 보장한다. 도쿄의 후미진 골목에 위치해 간판도 없이 운영되는 바 트랩 핸드, 그곳에는 눈썰미부터 말솜씨까지 남다른 마스터 가미오 다케시가 있다. 그가 고객의 사연에 맞춰 만들어주는 한잔의 술을 들이켜며 손님들은 저마다",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6334941%3Ftimestamp%3D20230420165320,"2023-04-23 13:00:44","2023-04-23 13:00:44",1,https://search.daum.net/search?w=bookpage&bookId=6334941&q=%EB%B8%94%EB%9E%99+%EC%87%BC%EB%A7%A8%EA%B3%BC+%ED%99%98%EC%83%81%EC%9D%98+%EC%97%AC%EC%9E%90,NULL,NULL,NULL
765,"처음 사는 인생, 누구나 서툴지",16800,363,2023-04-15,1168030641,9791168030640,"좀처럼 마음먹은 대로 살아지지 않는 세상이다. 비틀댈지라도 쉼 없이 달려왔건만 손에 잡히는 건 없다. 미래가 불안하니 자신감은 바닥을 치고, 이렇게 사는 게 맞나 싶어 하루에도 몇 번씩 머리가 지끈하다. 다들 잘 살고 있는 세상에서 나만 멈춰 있는 것 같다. 왜 나만 이렇게 미숙한 걸까, 열심히 살아도 왜 뭐든 쉬워지지가 않나. 나만 겪는 고민 같겠지만, 실은 인생을 사는 우리 모두의 문제다. 모두가 처음 사는 인생이라 그렇다. 스무 살에게도, 서른",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6329798%3Ftimestamp%3D20230419174750,"2023-04-23 13:00:45","2023-04-23 13:00:45",1,https://search.daum.net/search?w=bookpage&bookId=6329798&q=%EC%B2%98%EC%9D%8C+%EC%82%AC%EB%8A%94+%EC%9D%B8%EC%83%9D%2C+%EB%88%84%EA%B5%AC%EB%82%98+%EC%84%9C%ED%88%B4%EC%A7%80,NULL,NULL,NULL
766,"처음 배우는 주식 차트",38000,170,2023-04-21,8925576597,9788925576596,"긴 겨울을 지나 주식시장에 열기가 돌아오고 있다. 길었던 하락장에도 꺾이지 않은 투자자들은 다시금 성공적인 수익률을 기대하며 주식 투자에 뛰어들고 있다. 이런 시기야말로 투자의 기초를 다지는 일이 중요하다. 『처음 배우는 주식 차트』는 주식 투자의 기본이 되는 차트 분석 방법을 친절하게 설명하는 책이다. 이 책은 주식 차트에서 가장 기초적이면서도 핵심적인 거래량과 이동평균선을 이해하는 법을 비롯해, 차트를 통해 매매 시점을 포착하여 이익을 최대",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6332897%3Ftimestamp%3D20230420154210,"2023-04-24 13:00:48","2023-04-24 13:00:48",1,https://search.daum.net/search?w=bookpage&bookId=6332897&q=%EC%B2%98%EC%9D%8C+%EB%B0%B0%EC%9A%B0%EB%8A%94+%EC%A3%BC%EC%8B%9D+%EC%B0%A8%ED%8A%B8,NULL,NULL,NULL
